"SpeciesID"	"SpecCode"	"Species"	"Genus"	"AphiaID"	"Class"	"Order"	"Family"	"Fresh"	"Brack"	"Saltwater"	"DemersPelag"	"AnaCat"
"149"	"Fis-33889"	10362	"Callionymus japonicus"	"Callionymus"	"273191"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"150"	"Fis-33892"	10366	"Lepidotrigla spiloptera"	"Lepidotrigla"	"218127"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"151"	"Fis-27784"	10367	"Argyrosomus amoyensis"	"Argyrosomus"	"273781"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	0	1	"demersal"	NA
"152"	"Fis-23715"	1037	"Parexocoetus brachypterus"	"Parexocoetus"	"217872"	"Actinopterygii"	"Beloniformes"	"Exocoetidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"153"	"Fis-23746"	1038	"Prognichthys gibbifrons"	"Prognichthys"	"277924"	"Actinopterygii"	"Beloniformes"	"Exocoetidae"	0	0	1	"pelagic-neritic"	"oceanodromous"
"154"	"Fis-27792"	10384	"Ebosia bleekeri"	"Ebosia"	"280581"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"155"	"Fis-33900"	10385	"Snyderina yamanokami"	"Snyderina"	"282819"	"Actinopterygii"	"Scorpaeniformes"	"Tetrarogidae"	0	0	1	"demersal"	NA
"156"	"Fis-33901"	10386	"Polyipnus triphanos"	"Polyipnus"	"275002"	"Actinopterygii"	"Stomiiformes"	"Sternoptychidae"	0	0	1	"benthopelagic"	NA
"157"	"Fis-150108"	10388	"Pholis nebulosa"	"Pholis"	"273691"	"Actinopterygii"	"Perciformes"	"Pholidae"	0	0	1	"demersal"	NA
"158"	"Fis-21662"	104	"Grammatorcynus bilineatus"	"Grammatorcynus"	"278434"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"reef-associated"	"oceanodromous"
"159"	"Fis-33912"	10404	"Parabathymyrus macrophthalmus"	"Parabathymyrus"	"281997"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	0	1	"demersal"	NA
"160"	"Fis-27801"	10406	"Ophichthus urolophus"	"Ophichthus"	"271989"	"Actinopterygii"	"Anguilliformes"	"Ophichthidae"	0	0	1	"demersal"	NA
"161"	"Fis-33914"	10408	"Harpadon microchir"	"Harpadon"	"277384"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"162"	"Fis-30041"	1041	"Gempylus serpens"	"Gempylus"	"126862"	"Actinopterygii"	"Perciformes"	"Gempylidae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"163"	"Fis-33916"	10411	"Saurida wanieso"	"Saurida"	"272121"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"164"	"Fis-144994"	10419	"Paraulopus oblongus"	"Paraulopus"	"282133"	"Actinopterygii"	"Aulopiformes"	"Paraulopidae"	0	0	1	"demersal"	NA
"165"	"Fis-23582"	1042	"Lepidocybium flavobrunneum"	"Lepidocybium"	"126863"	"Actinopterygii"	"Perciformes"	"Gempylidae"	0	0	1	"benthopelagic"	"oceanodromous"
"166"	"Fis-33925"	10420	"Diaphus suborbitalis"	"Diaphus"	"272693"	"Actinopterygii"	"Myctophiformes"	"Myctophidae"	0	0	1	"pelagic-oceanic"	NA
"167"	"Fis-27804"	10429	"Achirus mazatlanus"	"Achirus"	"279494"	"Actinopterygii"	"Pleuronectiformes"	"Achiridae"	1	1	1	"demersal"	"amphidromous"
"168"	"Fis-30592"	1043	"Sardinella aurita"	"Sardinella"	"126422"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"pelagic-neritic"	"oceanodromous"
"169"	"Fis-27805"	10430	"Diapterus peruvianus"	"Diapterus"	"276414"	"Actinopterygii"	"Perciformes"	"Gerreidae"	0	0	1	"demersal"	NA
"170"	"Fis-27807"	10437	"Sebastiscus tertius"	"Sebastiscus"	"282739"	"Actinopterygii"	"Scorpaeniformes"	"Sebastidae"	0	0	1	"demersal"	NA
"171"	"Fis-27808"	10439	"Lepidotrigla japonica"	"Lepidotrigla"	"1449615"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"172"	"Fis-30588"	1044	"Ruvettus pretiosus"	"Ruvettus"	"126867"	"Actinopterygii"	"Perciformes"	"Gempylidae"	0	0	1	"benthopelagic"	"oceanodromous"
"173"	"Fis-33940"	10443	"Pterygotrigla ryukyuensis"	"Pterygotrigla"	"277052"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"174"	"Fis-124920"	10445	"Bembras japonica"	"Bembras"	"279895"	"Actinopterygii"	"Scorpaeniformes"	"Bembridae"	0	0	1	"demersal"	NA
"175"	"Fis-27810"	10447	"Plectranthias sagamiensis"	"Plectranthias"	"279025"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"176"	"Fis-23772"	1045	"Sardinella hualiensis"	"Sardinella"	"272270"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	0	1	"pelagic-neritic"	NA
"177"	"Fis-33946"	10450	"Lucifuga spelaeotes"	"Lucifuga"	"281414"	"Actinopterygii"	"Ophidiiformes"	"Bythitidae"	0	1	1	"demersal"	NA
"178"	"Fis-27813"	10456	"Taractes rubescens"	"Taractes"	"126787"	"Actinopterygii"	"Perciformes"	"Bramidae"	0	0	1	"benthopelagic"	"oceanodromous"
"179"	"Fis-33957"	10468	"Symphysanodon maunaloae"	"Symphysanodon"	"276567"	"Actinopterygii"	"Perciformes"	"Symphysanodontidae"	0	0	1	"benthopelagic"	NA
"180"	"Fis-23774"	1047	"Sardinella maderensis"	"Sardinella"	"126423"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	0	1	1	"pelagic"	"oceanodromous"
"181"	"Fis-27816"	10470	"Parupeneus chrysopleuron"	"Parupeneus"	"277813"	"Actinopterygii"	"Perciformes"	"Mullidae"	0	0	1	"demersal"	NA
"182"	"Fis-33959"	10471	"Upeneus quadrilineatus"	"Upeneus"	"273672"	"Actinopterygii"	"Perciformes"	"Mullidae"	0	0	1	"demersal"	NA
"183"	"Fis-27817"	10472	"Chaetodontoplus melanosoma"	"Chaetodontoplus"	"280119"	"Actinopterygii"	"Perciformes"	"Pomacanthidae"	0	0	1	"reef-associated"	"non-migratory"
"184"	"Fis-27818"	10473	"Cirrhitichthys aureus"	"Cirrhitichthys"	"277544"	"Actinopterygii"	"Perciformes"	"Cirrhitidae"	0	0	1	"reef-associated"	NA
"185"	"Fis-23473"	1048	"Diapterus rhombeus"	"Diapterus"	"276415"	"Actinopterygii"	"Perciformes"	"Gerreidae"	0	1	1	"demersal"	NA
"186"	"Fis-33966"	10480	"Cepola schlegelii"	"Cepola"	"273321"	"Actinopterygii"	"Perciformes"	"Cepolidae"	0	0	1	"demersal"	NA
"187"	"Fis-22225"	1049	"Eucinostomus argenteus"	"Eucinostomus"	"159732"	"Actinopterygii"	"Perciformes"	"Gerreidae"	1	1	1	"reef-associated"	NA
"188"	"Fis-2"	105	"Alosa immaculata"	"Alosa"	"272251"	"Actinopterygii"	"Clupeiformes"	"Clupeidae"	1	1	1	"pelagic-neritic"	"anadromous"
"189"	"Fis-23498"	1050	"Eucinostomus gula"	"Eucinostomus"	"159733"	"Actinopterygii"	"Perciformes"	"Gerreidae"	1	1	1	"reef-associated"	NA
"190"	"Fis-155103"	10501	"Iniistius dea"	"Iniistius"	"312551"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"demersal"	NA
"191"	"Fis-33986"	10502	"Champsodon longipinnis"	"Champsodon"	"278643"	"Actinopterygii"	"Perciformes"	"Champsodontidae"	0	0	1	"pelagic-oceanic"	NA
"192"	"Fis-33987"	10503	"Bembrops curvatura"	"Bembrops"	"276575"	"Actinopterygii"	"Perciformes"	"Percophidae"	0	0	1	"demersal"	NA
"193"	"Fis-23499"	1051	"Eucinostomus havana"	"Eucinostomus"	"276421"	"Actinopterygii"	"Perciformes"	"Gerreidae"	0	1	1	"demersal"	NA
"194"	"Fis-33998"	10519	"Pseudorhombus dupliciocellatus"	"Pseudorhombus"	"277078"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	0	0	1	"demersal"	NA
"195"	"Fis-23500"	1052	"Eucinostomus melanopterus"	"Eucinostomus"	"276423"	"Actinopterygii"	"Perciformes"	"Gerreidae"	1	1	1	"demersal"	"amphidromous"
"196"	"Fis-27827"	10522	"Cynoglossus abbreviatus"	"Cynoglossus"	"274192"	"Actinopterygii"	"Pleuronectiformes"	"Cynoglossidae"	0	0	1	"demersal"	NA
"197"	"Fis-34000"	10523	"Lagocephalus gloveri"	"Lagocephalus"	"275267"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"198"	"Fis-27829"	10526	"Ophidion muraenolepis"	"Ophidion"	"272831"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"demersal"	NA
"199"	"Fis-27830"	10527	"Sirembo jerdoni"	"Sirembo"	"282811"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"demersal"	NA
"200"	"Fis-27831"	10528	"Cottapistus cottoides"	"Cottapistus"	"280404"	"Actinopterygii"	"Scorpaeniformes"	"Tetrarogidae"	0	0	1	"demersal"	NA
"201"	"Fis-23501"	1053	"Eugerres plumieri"	"Eugerres"	"280743"	"Actinopterygii"	"Perciformes"	"Gerreidae"	1	1	1	"demersal"	NA
"202"	"Fis-27834"	10537	"Inimicus sinensis"	"Inimicus"	"212579"	"Actinopterygii"	"Scorpaeniformes"	"Synanceiidae"	0	0	1	"reef-associated"	NA
"203"	"Fis-22374"	10539	"Erisphex aniarus"	"Erisphex"	"280701"	"Actinopterygii"	"Scorpaeniformes"	"Aploactinidae"	0	0	1	"demersal"	NA
"204"	"Fis-23508"	1054	"Gerres cinereus"	"Gerres"	"276954"	"Actinopterygii"	"Perciformes"	"Gerreidae"	1	1	1	"reef-associated"	"amphidromous"
"205"	"Fis-34010"	10541	"Pseudochromis quinquedentatus"	"Pseudochromis"	"278202"	"Actinopterygii"	"Perciformes"	"Pseudochromidae"	0	0	1	"reef-associated"	NA
"206"	"Fis-163610"	10543	"Apogonichthyoides brevicaudatus"	"Apogonichthyoides"	"475067"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"benthopelagic"	NA
"207"	"Fis-27837"	10544	"Johnius coitor"	"Johnius"	"276104"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	1	1	1	"demersal"	"amphidromous"
"208"	"Fis-34013"	10546	"Upeneus luzonius"	"Upeneus"	"273669"	"Actinopterygii"	"Perciformes"	"Mullidae"	0	0	1	"demersal"	NA
"209"	"Fis-34014"	10547	"Platax batavianus"	"Platax"	"218713"	"Actinopterygii"	"Perciformes"	"Ephippidae"	0	0	1	"reef-associated"	NA
"210"	"Fis-27838"	10548	"Choerodon zamboangae"	"Choerodon"	"277282"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"211"	"Fis-34015"	10549	"Uranoscopus cognatus"	"Uranoscopus"	"274034"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
"212"	"Fis-23792"	1055	"Saurida undosquamis"	"Saurida"	"126371"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"reef-associated"	"amphidromous"
"213"	"Fis-27840"	10553	"Pseudomonacanthus peroni"	"Pseudomonacanthus"	"278085"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"214"	"Fis-34019"	10555	"Torquigener hicksi"	"Torquigener"	"278268"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"215"	"Fis-34021"	10557	"Torquigener parcuspinus"	"Torquigener"	"278270"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"216"	"Fis-23764"	1056	"Rypticus saponaceus"	"Rypticus"	"275963"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"217"	"Fis-34026"	10563	"Microphotolepis multipunctata"	"Microphotolepis"	"281563"	"Actinopterygii"	"Osmeriformes"	"Alepocephalidae"	0	0	1	"benthopelagic"	NA
"218"	"Fis-27843"	10569	"Torquigener brevipinnis"	"Torquigener"	"278265"	"Actinopterygii"	"Tetraodontiformes"	"Tetraodontidae"	0	0	1	"demersal"	NA
"219"	"Fis-30094"	1057	"Hemiramphus balao"	"Hemiramphus"	"159278"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	1	1	"reef-associated"	NA
"220"	"Fis-34031"	10570	"Triacanthus nieuhofii"	"Triacanthus"	"283035"	"Actinopterygii"	"Tetraodontiformes"	"Triacanthidae"	0	0	1	"demersal"	NA
"221"	"Fis-34032"	10571	"Halimochirurgus centriscoides"	"Halimochirurgus"	"280984"	"Actinopterygii"	"Tetraodontiformes"	"Triacanthodidae"	0	0	1	"demersal"	NA
"222"	"Fis-34033"	10572	"Macrorhamphosodes platycheilus"	"Macrorhamphosodes"	"278161"	"Actinopterygii"	"Tetraodontiformes"	"Triacanthodidae"	0	0	1	"demersal"	NA
"223"	"Fis-27844"	10573	"Paralichthys adspersus"	"Paralichthys"	"275806"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	0	0	1	"demersal"	NA
"224"	"Fis-34035"	10575	"Uranoscopus kaianus"	"Uranoscopus"	"274041"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
"225"	"Fis-27845"	10576	"Leptojulis cyanopleura"	"Leptojulis"	"281319"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"226"	"Fis-27846"	10577	"Plectranthias japonicus"	"Plectranthias"	"279008"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"227"	"Fis-34038"	10580	"Symphysanodon typus"	"Symphysanodon"	"276572"	"Actinopterygii"	"Perciformes"	"Symphysanodontidae"	0	0	1	"benthopelagic"	NA
"228"	"Fis-34041"	10583	"Samariscus huysmani"	"Samariscus"	"279135"	"Actinopterygii"	"Pleuronectiformes"	"Samaridae"	0	0	1	"demersal"	NA
"229"	"Fis-27847"	10584	"Aseraggodes cyaneus"	"Aseraggodes"	"279711"	"Actinopterygii"	"Pleuronectiformes"	"Soleidae"	0	0	1	"reef-associated"	NA
"230"	"Fis-27848"	10585	"Arnoglossus debilis"	"Arnoglossus"	"274162"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"231"	"Fis-34043"	10587	"Laeops guentheri"	"Laeops"	"278069"	"Actinopterygii"	"Pleuronectiformes"	"Bothidae"	0	0	1	"demersal"	NA
"232"	"Fis-34044"	10588	"Pseudorhombus neglectus"	"Pseudorhombus"	"277085"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	0	0	1	"demersal"	NA
"233"	"Fis-23537"	1059	"Hemiramphus brasiliensis"	"Hemiramphus"	"159279"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	0	1	"reef-associated"	NA
"234"	"Fis-159888"	10591	"Tetrosomus reipublicae"	"Tetrosomus"	"279259"	"Actinopterygii"	"Tetraodontiformes"	"Ostraciidae"	0	0	1	"demersal"	NA
"235"	"Fis-27852"	10594	"Thamnaconus striatus"	"Thamnaconus"	"277212"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"demersal"	NA
"236"	"Fis-27853"	10598	"Pseudomonacanthus macrurus"	"Pseudomonacanthus"	"278084"	"Actinopterygii"	"Tetraodontiformes"	"Monacanthidae"	0	0	1	"reef-associated"	NA
"237"	"Fis-22776"	106	"Gymnosarda unicolor"	"Gymnosarda"	"219712"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"reef-associated"	"oceanodromous"
"238"	"Fis-23561"	1060	"Hyporhamphus unifasciatus"	"Hyporhamphus"	"159281"	"Actinopterygii"	"Beloniformes"	"Hemiramphidae"	0	1	1	"reef-associated"	"oceanodromous"
"239"	"Fis-27858"	10608	"Synchiropus altivelis"	"Synchiropus"	"367209"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	1	1	"demersal"	NA
"240"	"Fis-34055"	10609	"Callionymus whiteheadi"	"Callionymus"	"273236"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"241"	"Fis-21249"	1061	"Holocentrus adscensionis"	"Holocentrus"	"159378"	"Actinopterygii"	"Beryciformes"	"Holocentridae"	0	0	1	"reef-associated"	NA
"242"	"Fis-34056"	10610	"Callionymus meridionalis"	"Callionymus"	"273205"	"Actinopterygii"	"Perciformes"	"Callionymidae"	0	0	1	"demersal"	NA
"243"	"Fis-27860"	10613	"Parapercis sexfasciata"	"Parapercis"	"277014"	"Actinopterygii"	"Perciformes"	"Pinguipedidae"	0	0	1	"demersal"	NA
"244"	"Fis-27862"	10616	"Filimanus xanthonema"	"Filimanus"	"280785"	"Actinopterygii"	"Perciformes"	"Polynemidae"	0	0	1	"demersal"	NA
"245"	"Fis-27864"	10619	"Pennahia pawak"	"Pennahia"	"282199"	"Actinopterygii"	"Perciformes"	"Sciaenidae"	0	0	1	"benthopelagic"	NA
"246"	"Fis-23554"	1062	"Holocentrus rufus"	"Holocentrus"	"276189"	"Actinopterygii"	"Beryciformes"	"Holocentridae"	0	0	1	"reef-associated"	NA
"247"	"Fis-167298"	10621	"Ostorhinchus nigrocincta"	"Ostorhinchus"	"712678"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"benthopelagic"	NA
"248"	"Fis-30333"	1063	"Myripristis jacobus"	"Myripristis"	"159385"	"Actinopterygii"	"Beryciformes"	"Holocentridae"	0	0	1	"reef-associated"	NA
"249"	"Fis-51215"	10631	"Odontanthias rhodopeplus"	"Odontanthias"	"311420"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"250"	"Fis-53810"	10632	"Pseudanthias fasciatus"	"Pseudanthias"	"277451"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"251"	"Fis-27872"	10633	"Erisphex philippinus"	"Erisphex"	"280702"	"Actinopterygii"	"Scorpaeniformes"	"Aploactinidae"	0	0	1	"demersal"	NA
"252"	"Fis-34065"	10635	"Neomerinthe procurva"	"Neomerinthe"	"276265"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"253"	"Fis-27873"	10636	"Neomerinthe megalepis"	"Neomerinthe"	"276263"	"Actinopterygii"	"Scorpaeniformes"	"Scorpaenidae"	0	0	1	"demersal"	NA
"254"	"Fis-27874"	10637	"Inimicus cuvieri"	"Inimicus"	"212578"	"Actinopterygii"	"Scorpaeniformes"	"Synanceiidae"	0	0	1	"demersal"	NA
"255"	"Fis-34066"	10638	"Antigonia malayana"	"Antigonia"	"275292"	"Actinopterygii"	"Perciformes"	"Caproidae"	0	0	1	"demersal"	NA
"256"	"Fis-23576"	1064	"Kyphosus incisor"	"Kyphosus"	"126955"	"Actinopterygii"	"Perciformes"	"Kyphosidae"	0	0	1	"reef-associated"	NA
"257"	"Fis-34068"	10640	"Ostichthys acanthorhinus"	"Ostichthys"	"217936"	"Actinopterygii"	"Beryciformes"	"Holocentridae"	0	0	1	"reef-associated"	NA
"258"	"Fis-27876"	10644	"Lophiodes gracilimanus"	"Lophiodes"	"278527"	"Actinopterygii"	"Lophiiformes"	"Lophiidae"	0	0	1	"demersal"	NA
"259"	"Fis-23396"	1066	"Bodianus pulchellus"	"Bodianus"	"273540"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"260"	"Fis-34084"	10662	"Ateleopus natalensis"	"Ateleopus"	"221389"	"Actinopterygii"	"Ateleopodiformes"	"Ateleopodidae"	0	0	1	"benthopelagic"	" "
"261"	"Fis-27881"	10666	"Metavelifer multiradiatus"	"Metavelifer"	"217885"	"Actinopterygii"	"Lampriformes"	"Veliferidae"	0	0	1	"benthopelagic"	NA
"262"	"Fis-23397"	1067	"Bodianus rufus"	"Bodianus"	"273541"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	NA
"263"	"Fis-23532"	1068	"Halichoeres radiatus"	"Halichoeres"	"275793"	"Actinopterygii"	"Perciformes"	"Labridae"	0	1	1	"reef-associated"	NA
"264"	"Fis-34096"	10681	"Glyptophidium macropus"	"Glyptophidium"	"217801"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"benthopelagic"	NA
"265"	"Fis-34100"	10685	"Neobythites malayanus"	"Neobythites"	"276622"	"Actinopterygii"	"Ophidiiformes"	"Ophidiidae"	0	0	1	"benthopelagic"	NA
"266"	"Fis-27888"	10689	"Congiopodus spinifer"	"Congiopodus"	"221441"	"Actinopterygii"	"Scorpaeniformes"	"Congiopodidae"	0	0	1	"demersal"	NA
"267"	"Fis-27890"	10692	"Congiopodus torvus"	"Congiopodus"	"221442"	"Actinopterygii"	"Scorpaeniformes"	"Congiopodidae"	0	0	1	"demersal"	NA
"268"	"Fis-34105"	10696	"Hoplichthys acanthopleurus"	"Hoplichthys"	"221443"	"Actinopterygii"	"Scorpaeniformes"	"Hoplichthyidae"	0	0	1	"demersal"	NA
"269"	"Fis-22777"	107	"Katsuwonus pelamis"	"Katsuwonus"	"127018"	"Actinopterygii"	"Perciformes"	"Scombridae"	0	0	1	"pelagic-oceanic"	"oceanodromous"
"270"	"Fis-23628"	1070	"Lutjanus fulgens"	"Lutjanus"	"276535"	"Actinopterygii"	"Perciformes"	"Lutjanidae"	0	0	1	"demersal"	NA
"271"	"Fis-165574"	10700	"Sorsogona portuguesa"	"Sorsogona"	"712555"	"Actinopterygii"	"Scorpaeniformes"	"Platycephalidae"	0	0	1	"demersal"	NA
"272"	"Fis-34108"	10704	"Chlorophthalmus nigromarginatus"	"Chlorophthalmus"	"272059"	"Actinopterygii"	"Aulopiformes"	"Chlorophthalmidae"	0	0	1	"demersal"	NA
"273"	"Fis-34109"	10705	"Synodus usitatus"	"Synodus"	"272145"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"274"	"Fis-34110"	10706	"Synodus rubromarmoratus"	"Synodus"	"272137"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"reef-associated"	NA
"275"	"Fis-34111"	10707	"Synodus oculeus"	"Synodus"	"272135"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"276"	"Fis-34112"	10708	"Synodus macrocephalus"	"Synodus"	"272133"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"277"	"Fis-23577"	1071	"Lachnolaimus maximus"	"Lachnolaimus"	"158822"	"Actinopterygii"	"Perciformes"	"Labridae"	0	0	1	"reef-associated"	" "
"278"	"Fis-34117"	10715	"Gymnothorax cribroris"	"Gymnothorax"	"271829"	"Actinopterygii"	"Anguilliformes"	"Muraenidae"	0	0	1	"reef-associated"	NA
"279"	"Fis-27898"	10724	"Coccotropsis gymnoderma"	"Coccotropsis"	"209278"	"Actinopterygii"	"Scorpaeniformes"	"Tetrarogidae"	0	0	1	"demersal"	NA
"280"	"Fis-34126"	10726	"Minous coccineus"	"Minous"	"215617"	"Actinopterygii"	"Scorpaeniformes"	"Synanceiidae"	0	0	1	"demersal"	NA
"281"	"Fis-34128"	10728	"Diploconger polystigmatus"	"Diploconger"	"280553"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	0	1	"demersal"	NA
"282"	"Fis-34129"	10729	"Lumiconger arafura"	"Lumiconger"	"281435"	"Actinopterygii"	"Anguilliformes"	"Congridae"	0	0	1	"demersal"	NA
"283"	"Fis-27901"	10731	"Oxyconger leptognathus"	"Oxyconger"	"281953"	"Actinopterygii"	"Anguilliformes"	"Muraenesocidae"	0	0	1	"demersal"	"non-migratory"
"284"	"Fis-27902"	10732	"Euristhmus nudiceps"	"Euristhmus"	"280756"	"Actinopterygii"	"Siluriformes"	"Plotosidae"	1	1	1	"demersal"	NA
"285"	"Fis-34131"	10734	"Synodus sageneus"	"Synodus"	"272138"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	0	1	"demersal"	NA
"286"	"Fis-34132"	10735	"Harpadon translucens"	"Harpadon"	"277386"	"Actinopterygii"	"Aulopiformes"	"Synodontidae"	0	1	1	"demersal"	NA
"287"	"Fis-27908"	10742	"Teixeirichthys jordani"	"Teixeirichthys"	"212792"	"Actinopterygii"	"Perciformes"	"Pomacentridae"	0	0	1	"reef-associated"	"non-migratory"
"288"	"Fis-34135"	10745	"Batrachomoeus occidentalis"	"Batrachomoeus"	"279881"	"Actinopterygii"	"Batrachoidiformes"	"Batrachoididae"	0	0	1	"demersal"	NA
"289"	"Fis-34136"	10746	"Gymnapogon japonicus"	"Gymnapogon"	"278710"	"Actinopterygii"	"Perciformes"	"Apogonidae"	0	0	1	"benthopelagic"	NA
"290"	"Fis-27910"	10747	"Batrachomoeus trispinosus"	"Batrachomoeus"	"279883"	"Actinopterygii"	"Batrachoidiformes"	"Batrachoididae"	0	1	1	"reef-associated"	NA
"291"	"Fis-27911"	10748	"Halophryne diemensis"	"Halophryne"	"280985"	"Actinopterygii"	"Batrachoidiformes"	"Batrachoididae"	0	1	1	"reef-associated"	NA
"292"	"Fis-27912"	10752	"Erosa erosa"	"Erosa"	"280708"	"Actinopterygii"	"Scorpaeniformes"	"Synanceiidae"	0	0	1	"reef-associated"	NA
"293"	"Fis-34140"	10753	"Parapercis multiplicata"	"Parapercis"	"277005"	"Actinopterygii"	"Perciformes"	"Pinguipedidae"	0	0	1	"reef-associated"	NA
"294"	"Fis-34142"	10755	"Callanthias legras"	"Callanthias"	"212523"	"Actinopterygii"	"Perciformes"	"Callanthiidae"	0	0	1	"demersal"	NA
"295"	"Fis-22363"	10757	"Liocranium praepositum"	"Liocranium"	"281361"	"Actinopterygii"	"Scorpaeniformes"	"Tetrarogidae"	0	0	1	"demersal"	NA
"296"	"Fis-34144"	10759	"Minous versicolor"	"Minous"	"277747"	"Actinopterygii"	"Scorpaeniformes"	"Synanceiidae"	0	0	1	"demersal"	NA
"297"	"Fis-34148"	10769	"Selenanthias analis"	"Selenanthias"	"282746"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"demersal"	NA
"298"	"Fis-23606"	1077	"Lobotes surinamensis"	"Lobotes"	"126973"	"Actinopterygii"	"Perciformes"	"Lobotidae"	0	1	1	"benthopelagic"	"oceanodromous"
"299"	"Fis-34149"	10771	"Serranocirrhitus latus"	"Serranocirrhitus"	"282763"	"Actinopterygii"	"Perciformes"	"Serranidae"	0	0	1	"reef-associated"	NA
"300"	"Fis-34150"	10773	"Lepidotrigla argus"	"Lepidotrigla"	"274883"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"301"	"Fis-27922"	10774	"Pterygotrigla leptacanthus"	"Pterygotrigla"	"277043"	"Actinopterygii"	"Scorpaeniformes"	"Triglidae"	0	0	1	"demersal"	NA
"302"	"Fis-27923"	10776	"Cymbacephalus nematophthalmus"	"Cymbacephalus"	"280464"	"Actinopterygii"	"Scorpaeniformes"	"Platycephalidae"	0	1	1	"demersal"	"non-migratory"
"303"	"Fis-27924"	10777	"Uranoscopus tosae"	"Uranoscopus"	"274045"	"Actinopterygii"	"Perciformes"	"Uranoscopidae"	0	0	1	"demersal"	NA
